age,workclass,education,education.num,marital.status,occupation,sex,capital.gain,capital.loss,hours.per.week,native.country,income
63,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Male,0,0,30,United-States,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
18,Self-emp-not-inc,11th,7,Never-married,Other-service,Female,0,0,4,United-States,<=50K
21,Private,Some-college,10,Never-married,Other-service,Male,0,0,30,United-States,<=50K
24,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Female,0,0,40,Philippines,<=50K
55,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
31,Private,Some-college,10,Divorced,Sales,Female,0,0,30,United-States,<=50K
23,Private,Some-college,10,Never-married,Adm-clerical,Female,0,0,20,United-States,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,Mexico,<=50K
51,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Male,0,0,60,United-States,<=50K
19,Private,Some-college,10,Never-married,Protective-serv,Female,0,0,30,United-States,<=50K
38,Local-gov,HS-grad,9,Divorced,Protective-serv,Male,0,0,56,United-States,<=50K
70,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,0,0,25,United-States,<=50K
53,Private,10th,6,Divorced,Craft-repair,Male,0,0,40,United-States,<=50K
59,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,Male,0,0,40,United-States,>50K
39,Private,Some-college,10,Married-civ-spouse,Transport-moving,Male,0,0,43,United-States,<=50K
18,Private,12th,8,Never-married,Sales,Female,0,0,20,United-States,<=50K
41,?,HS-grad,9,Never-married,?,Female,0,0,30,United-States,<=50K
19,?,Some-college,10,Never-married,?,Male,0,0,10,United-States,<=50K
24,Private,Some-college,10,Divorced,Adm-clerical,Female,0,0,40,United-States,<=50K
25,Private,HS-grad,9,Never-married,Adm-clerical,Female,0,0,38,United-States,<=50K
32,Private,Some-college,10,Never-married,Exec-managerial,Male,0,0,40,Jamaica,<=50K
35,Private,HS-grad,9,Never-married,Sales,Female,0,0,40,United-States,<=50K
18,Private,HS-grad,9,Never-married,Sales,Male,0,0,20,United-States,<=50K
37,Private,HS-grad,9,Never-married,Adm-clerical,Male,0,0,42,United-States,<=50K
30,Private,Some-college,10,Never-married,Other-service,Female,0,0,36,United-States,<=50K
22,Private,HS-grad,9,Never-married,Prof-specialty,Female,0,0,40,United-States,<=50K
50,Local-gov,Some-college,10,Separated,Other-service,Female,0,0,28,United-States,<=50K
70,Private,HS-grad,9,Divorced,Other-service,Female,0,0,23,United-States,<=50K
43,Private,Masters,14,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,>50K
77,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Male,0,0,40,United-States,<=50K
30,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
33,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Male,0,0,39,United-States,<=50K
22,Private,Some-college,10,Never-married,Adm-clerical,Male,0,0,12,United-States,<=50K
33,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,0,0,40,United-States,<=50K
27,Private,11th,7,Married-civ-spouse,Sales,Male,0,0,40,United-States,<=50K
35,Private,Some-college,10,Never-married,Exec-managerial,Male,0,0,60,United-States,<=50K
32,Private,Some-college,10,Divorced,Sales,Female,0,0,55,United-States,<=50K
41,Private,Bachelors,13,Married-civ-spouse,Tech-support,Female,0,0,25,United-States,>50K
37,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
17,Private,11th,7,Never-married,Sales,Male,0,0,15,United-States,<=50K
50,Private,Bachelors,13,Divorced,Exec-managerial,Male,0,0,55,United-States,>50K
31,?,HS-grad,9,Married-civ-spouse,?,Male,0,0,40,Philippines,<=50K
54,State-gov,HS-grad,9,Separated,Exec-managerial,Female,0,0,38,United-States,<=50K
23,State-gov,HS-grad,9,Never-married,Other-service,Male,0,0,40,United-States,<=50K
40,Private,Bachelors,13,Divorced,Adm-clerical,Female,0,0,20,United-States,<=50K
38,Private,HS-grad,9,Married-spouse-absent,Other-service,Male,0,0,35,?,<=50K
30,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Male,0,0,55,United-States,<=50K
20,Private,Some-college,10,Never-married,Sales,Male,0,0,8,India,<=50K
43,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Male,0,0,50,United-States,<=50K
25,Private,Some-college,10,Never-married,Tech-support,Male,0,0,25,United-States,<=50K
39,Private,Masters,14,Married-civ-spouse,Sales,Male,0,0,50,United-States,>50K
48,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Male,0,0,50,United-States,>50K
41,Self-emp-not-inc,HS-grad,9,Divorced,Other-service,Female,0,0,40,United-States,<=50K
24,Private,Bachelors,13,Never-married,Adm-clerical,Male,0,0,30,United-States,<=50K
20,Private,Some-college,10,Never-married,Adm-clerical,Male,0,0,40,Yugoslavia,<=50K
25,Private,Some-college,10,Never-married,Adm-clerical,Female,0,0,40,United-States,<=50K
57,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,>50K
39,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Female,0,0,35,Puerto-Rico,>50K
66,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,>50K
34,Private,Some-college,10,Divorced,Adm-clerical,Female,0,0,40,United-States,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Sales,Female,0,0,40,United-States,<=50K
42,Local-gov,Masters,14,Divorced,Prof-specialty,Female,0,0,45,United-States,<=50K
34,Local-gov,HS-grad,9,Never-married,Protective-serv,Male,0,0,40,United-States,<=50K
43,Private,Some-college,10,Married-civ-spouse,Tech-support,Female,0,0,40,United-States,<=50K
42,Private,Some-college,10,Divorced,Exec-managerial,Female,0,0,40,United-States,<=50K
31,Private,Bachelors,13,Never-married,Sales,Male,0,0,48,United-States,<=50K
70,?,Some-college,10,Married-civ-spouse,?,Male,0,0,30,United-States,<=50K
32,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Male,0,0,40,United-States,<=50K
46,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Male,0,0,40,Germany,>50K
42,Self-emp-inc,7th-8th,4,Divorced,Craft-repair,Male,0,0,25,United-States,<=50K
21,Private,Assoc-voc,11,Never-married,Exec-managerial,Male,0,0,40,United-States,<=50K
24,Private,Bachelors,13,Never-married,Sales,Female,0,0,40,United-States,<=50K
23,Private,HS-grad,9,Never-married,Sales,Male,0,0,55,United-States,<=50K
37,Private,Some-college,10,Divorced,Adm-clerical,Female,0,0,45,United-States,<=50K
19,?,11th,7,Never-married,?,Female,0,0,30,United-States,<=50K
44,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,>50K
29,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,0,0,40,United-States,<=50K
30,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Female,0,0,24,United-States,<=50K
36,Private,Some-college,10,Married-civ-spouse,Sales,Male,0,0,44,United-States,<=50K
49,Self-emp-not-inc,Bachelors,13,Never-married,Sales,Male,0,0,45,United-States,<=50K
29,Private,HS-grad,9,Divorced,Craft-repair,Male,0,0,40,United-States,<=50K
45,Local-gov,HS-grad,9,Never-married,Adm-clerical,Female,0,0,40,United-States,<=50K
75,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Male,0,0,20,United-States,>50K
42,Private,HS-grad,9,Never-married,Priv-house-serv,Female,0,0,40,?,<=50K
37,Private,Assoc-acdm,12,Divorced,Exec-managerial,Female,0,0,40,United-States,<=50K
51,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Male,0,0,25,United-States,<=50K
61,Local-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,Male,0,0,48,United-States,<=50K
50,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Male,0,0,40,United-States,<=50K
59,Private,HS-grad,9,Never-married,Machine-op-inspct,Male,0,0,40,United-States,<=50K
25,Private,HS-grad,9,Never-married,Adm-clerical,Female,0,0,30,United-States,<=50K
22,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,0,0,16,United-States,<=50K
56,Private,Some-college,10,Married-civ-spouse,Transport-moving,Male,0,0,40,United-States,>50K
44,Private,Bachelors,13,Never-married,Adm-clerical,Female,0,0,40,United-States,<=50K
35,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Male,0,0,50,United-States,<=50K
57,Private,HS-grad,9,Never-married,Exec-managerial,Male,0,0,40,United-States,<=50K
27,Private,Bachelors,13,Never-married,Exec-managerial,Female,0,0,40,United-States,<=50K
30,Private,Bachelors,13,Never-married,Prof-specialty,Male,0,0,40,?,<=50K
46,Private,11th,7,Married-civ-spouse,Transport-moving,Male,0,0,40,United-States,<=50K
48,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,0,0,60,United-States,>50K
61,Private,Bachelors,13,Divorced,Adm-clerical,Male,0,0,40,United-States,>50K
33,Private,HS-grad,9,Never-married,Transport-moving,Male,0,0,87,United-States,<=50K
40,Private,HS-grad,9,Married-civ-spouse,Other-service,Male,0,0,40,United-States,<=50K
58,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Male,0,0,65,United-States,>50K
35,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,>50K
51,Self-emp-inc,Some-college,10,Divorced,Exec-managerial,Female,0,0,50,United-States,<=50K
37,Private,12th,8,Never-married,Other-service,Female,0,0,40,United-States,<=50K
41,Private,HS-grad,9,Never-married,Craft-repair,Male,0,0,54,United-States,<=50K
44,Self-emp-not-inc,11th,7,Married-civ-spouse,Farming-fishing,Male,0,0,88,United-States,<=50K
41,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Female,0,0,48,United-States,>50K
37,Private,9th,5,Separated,Priv-house-serv,Female,0,0,16,Mexico,<=50K
34,Private,Some-college,10,Never-married,Adm-clerical,Female,0,0,40,United-States,<=50K
24,Federal-gov,Bachelors,13,Never-married,Tech-support,Female,0,0,40,?,<=50K
20,Private,Some-college,10,Never-married,Handlers-cleaners,Male,0,0,40,United-States,<=50K
38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,0,40,United-States,<=50K
28,Private,Assoc-voc,11,Never-married,Other-service,Female,0,0,40,United-States,<=50K
20,Self-emp-not-inc,HS-grad,9,Never-married,Transport-moving,Male,0,0,45,United-States,<=50K
22,Federal-gov,Bachelors,13,Never-married,Tech-support,Male,0,0,8,United-States,<=50K
55,Private,Bachelors,13,Divorced,Adm-clerical,Female,0,0,73,United-States,<=50K
20,Private,Some-college,10,Never-married,Prof-specialty,Male,0,0,35,United-States,<=50K
26,Private,Bachelors,13,Never-married,Prof-specialty,Female,0,0,40,United-States,<=50K
20,Self-emp-inc,HS-grad,9,Never-married,Farming-fishing,Male,0,0,70,United-States,<=50K
40,Private,9th,5,Divorced,Other-service,Female,0,0,40,United-States,<=50K
33,Private,HS-grad,9,Married-civ-spouse,Sales,Male,0,0,50,United-States,>50K
54,?,Some-college,10,Divorced,?,Male,0,0,50,United-States,<=50K
24,Private,HS-grad,9,Never-married,Sales,Female,0,0,40,United-States,<=50K
25,Private,Some-college,10,Never-married,Exec-managerial,Male,0,0,46,United-States,<=50K
18,Private,11th,7,Never-married,Other-service,Male,0,0,8,United-States,<=50K
49,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,60,United-States,<=50K
17,Private,12th,8,Never-married,Handlers-cleaners,Male,0,0,17,United-States,<=50K
34,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Craft-repair,Male,0,0,45,United-States,<=50K
37,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,0,45,United-States,>50K
49,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Male,0,0,40,United-States,>50K
37,Private,HS-grad,9,Divorced,Farming-fishing,Male,0,0,40,United-States,<=50K
40,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Female,0,0,35,United-States,>50K
44,Private,HS-grad,9,Separated,Adm-clerical,Female,0,0,40,Puerto-Rico,<=50K
40,Private,10th,6,Married-civ-spouse,Other-service,Female,0,0,32,United-States,<=50K
58,Private,HS-grad,9,Married-civ-spouse,Sales,Female,0,0,40,Greece,<=50K
44,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
42,Private,Some-college,10,Married-civ-spouse,Sales,Male,0,0,25,United-States,>50K
39,Private,HS-grad,9,Never-married,Other-service,Male,0,0,18,United-States,<=50K
19,Private,HS-grad,9,Never-married,Other-service,Male,0,0,40,United-States,<=50K
29,State-gov,Masters,14,Never-married,Prof-specialty,Male,0,0,40,United-States,<=50K
34,Federal-gov,Some-college,10,Never-married,Craft-repair,Male,0,0,40,United-States,<=50K
38,?,Some-college,10,Married-civ-spouse,?,Male,0,0,15,United-States,<=50K
54,Private,Some-college,10,Divorced,Craft-repair,Female,0,0,48,United-States,<=50K
40,Private,HS-grad,9,Widowed,Machine-op-inspct,Female,0,0,37,United-States,<=50K
19,Private,Some-college,10,Never-married,Sales,Female,0,0,25,United-States,<=50K
33,Private,Some-college,10,Married-civ-spouse,Sales,Male,0,0,52,United-States,<=50K
80,Private,7th-8th,4,Widowed,Other-service,Female,0,0,24,United-States,<=50K
24,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Male,0,0,50,United-States,<=50K
28,Private,Bachelors,13,Never-married,Prof-specialty,Male,0,0,40,United-States,<=50K
55,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Female,0,0,30,United-States,>50K
21,Private,Some-college,10,Never-married,Exec-managerial,Male,0,0,40,United-States,<=50K
51,Private,HS-grad,9,Divorced,Adm-clerical,Female,0,0,38,United-States,<=50K
19,Private,HS-grad,9,Never-married,Machine-op-inspct,Female,0,0,40,United-States,<=50K
42,Private,HS-grad,9,Never-married,Other-service,Female,0,0,24,United-States,<=50K
60,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,0,0,48,United-States,<=50K
20,?,Some-college,10,Never-married,?,Female,0,0,40,United-States,<=50K
51,Private,HS-grad,9,Divorced,Adm-clerical,Female,0,0,40,United-States,<=50K
21,Private,Some-college,10,Never-married,Other-service,Female,0,0,40,United-States,<=50K
37,State-gov,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
26,Private,HS-grad,9,Never-married,Machine-op-inspct,Male,0,0,52,United-States,<=50K
40,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Male,0,0,40,United-States,<=50K
55,Private,Masters,14,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,>50K
33,Private,HS-grad,9,Never-married,Other-service,Male,0,0,32,United-States,<=50K
47,Private,10th,6,Divorced,Sales,Female,0,0,30,United-States,<=50K
26,Private,12th,8,Never-married,Sales,Male,0,0,51,United-States,<=50K
59,Private,HS-grad,9,Married-spouse-absent,Adm-clerical,Female,0,0,20,Puerto-Rico,<=50K
70,Local-gov,Some-college,10,Widowed,Adm-clerical,Female,0,0,17,United-States,<=50K
26,Private,Some-college,10,Never-married,Adm-clerical,Female,0,0,20,United-States,<=50K
47,Private,10th,6,Married-civ-spouse,Sales,Male,0,0,65,United-States,<=50K
25,Private,Masters,14,Never-married,Exec-managerial,Female,0,0,43,United-States,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
67,Private,10th,6,Married-civ-spouse,Transport-moving,Male,0,0,20,United-States,<=50K
34,Private,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,0,50,United-States,>50K
22,Private,Bachelors,13,Never-married,Adm-clerical,Female,0,0,35,United-States,<=50K
39,Local-gov,HS-grad,9,Divorced,Adm-clerical,Male,0,0,42,United-States,<=50K
54,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,35,United-States,<=50K
24,Private,Bachelors,13,Married-civ-spouse,Sales,Male,0,0,40,United-States,<=50K
37,Private,HS-grad,9,Separated,Prof-specialty,Female,0,0,38,United-States,<=50K
41,Local-gov,Masters,14,Never-married,Prof-specialty,Female,0,0,40,United-States,<=50K
36,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,0,0,33,United-States,<=50K
39,Private,Bachelors,13,Divorced,Prof-specialty,Male,0,0,40,United-States,<=50K
26,Private,Bachelors,13,Never-married,Sales,Male,0,0,45,United-States,<=50K
37,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,0,55,United-States,>50K
43,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Male,0,0,50,United-States,>50K
54,Federal-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,>50K
53,Self-emp-inc,5th-6th,3,Married-civ-spouse,Sales,Male,0,0,40,Mexico,>50K
57,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Male,0,0,60,United-States,<=50K
28,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,>50K
29,Private,Bachelors,13,Married-civ-spouse,Other-service,Male,0,0,40,United-States,<=50K
21,Private,HS-grad,9,Never-married,Sales,Male,0,0,40,United-States,<=50K
51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
46,State-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Male,0,0,40,United-States,<=50K
50,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,0,0,75,United-States,>50K
50,Self-emp-not-inc,HS-grad,9,Widowed,Exec-managerial,Female,0,0,48,South,<=50K
36,Private,HS-grad,9,Divorced,Exec-managerial,Female,0,0,40,United-States,<=50K
31,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,<=50K
20,Private,HS-grad,9,Never-married,Adm-clerical,Female,0,0,10,United-States,<=50K
36,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Male,0,0,40,United-States,<=50K
38,Private,HS-grad,9,Divorced,Craft-repair,Male,0,0,40,United-States,<=50K
37,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Male,0,0,45,United-States,>50K
18,Private,10th,6,Never-married,Farming-fishing,Male,0,0,36,United-States,<=50K
33,Private,HS-grad,9,Divorced,Sales,Male,0,0,50,United-States,<=50K
23,Private,Some-college,10,Never-married,Handlers-cleaners,Male,0,0,40,United-States,<=50K
37,Private,Bachelors,13,Separated,Other-service,Female,0,0,36,Philippines,<=50K
25,Private,HS-grad,9,Married-civ-spouse,Other-service,Male,0,0,30,United-States,<=50K
51,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Tech-support,Male,0,0,40,United-States,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
54,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Male,0,0,40,United-States,<=50K
66,?,HS-grad,9,Married-civ-spouse,?,Male,0,0,30,United-States,<=50K
32,Private,HS-grad,9,Never-married,Other-service,Female,0,0,13,United-States,<=50K
37,Self-emp-not-inc,Bachelors,13,Never-married,Protective-serv,Male,0,0,55,United-States,>50K
29,Private,Bachelors,13,Married-civ-spouse,Sales,Male,0,0,40,United-States,>50K
45,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Male,0,0,37,United-States,<=50K
61,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Male,0,0,40,United-States,<=50K
40,Private,Some-college,10,Divorced,Adm-clerical,Female,0,0,40,United-States,<=50K
24,Private,HS-grad,9,Never-married,Transport-moving,Female,0,0,49,United-States,<=50K
49,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Male,0,0,38,United-States,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,0,0,40,United-States,<=50K
28,?,HS-grad,9,Separated,?,Female,0,0,40,Mexico,<=50K
20,Private,Some-college,10,Never-married,Sales,Male,0,0,40,United-States,<=50K
30,Private,Some-college,10,Divorced,Adm-clerical,Female,0,0,37,United-States,<=50K
