safe,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22
0,36.5807,13.8548,0.102489,612,98.0392,0,0,0,8,0.018017,273,3,0,92,0,-0.455,255,1.4875,1,29.7,4,13.1103
0,38.4877,8.9809,0.102489,604,99.3377,0,0,0,-6,0.017765,276,3,0,92,0,-0.385,255,1.4875,1,29.7,4,13.2324
0,35.3527,12.6364,0.101191,720,83.3333,38.427,327.355,0,-8,0.017198,274,3,0,67,0,-0.56,767,0,0,21,4,13.1415
0,35.3353,10.9282,0.101191,720,83.3333,38.427,327.355,0,-8,0.017198,274,3,0,67,0,-0.56,767,0,0,21.9,4,13.1459
0,35.9735,11.0998,0.09211,620,96.7742,0,0,0,0,0.017261,269,3,0,75,0,-0.455,767,1.4875,1,18.4,4,13.1986
0,35.9048,11.287,0.094705,628,95.5414,32.44,327.194,0,2,0.016694,276,3,0,96,0,-0.07,1008,3.01875,0,0,4,13.2771
0,36.3949,10.9705,0.085623,612,98.0392,32.44,327.194,0,2,0.017198,280,3,0,96,0,0.175,240,3.01875,0,0,4,13.3303
0,37.4304,8.30193,0.076542,664,90.3614,32.44,327.194,0,-4,0.017072,282,3,0,90,0,0,255,3.01875,0,18.9,4,13.4043
0,36.0164,10.0846,0.097299,660,90.9091,33.414,331.714,0,16,0.017702,280,3,0,90,0,0.07,240,3.01875,0,25.8,4,13.3053
0,35.2154,12.0384,0.075245,640,93.75,0,0,0,-8,0.016946,288,3,0,94,0,0.28,752,4.50625,0,0,4,13.2589
0,35.2756,11.1843,0.086921,604,99.3377,0,0,0,4,0.016694,287,3,0,87,0,0.175,1008,4.50625,0,21.9,4,13.2643
0,38.5209,10.2984,0.097299,636,94.3396,0,0,0,-16,0.01682,293,3,0,69,0,0.175,1008,3.01875,0,9.9,4,13.5049
1,33.819,14.7543,0.094705,700,85.7143,0,0,0,-2,0.016694,279,3,1,80,0,-0.175,255,1.4875,0,15.6,4,13.3089
1,32.7879,11.8282,0.084326,568,105.634,0,0,0,22,0.020852,278,3,1,76,0,-0.28,767,0,0,28.6,4,13.1287
1,32.8307,11.5206,0.107678,576,104.167,0,0,0,18,0.021734,274,3,1,76,0,-0.175,767,0,0,37.8,4,13.1186
0,34.6687,10.6905,0.077839,748,80.2139,0,0,0,4,0.016631,273,3,0,93,0,-0.07,511,1.4875,0,36.7,4,13.1435
0,34.5387,8.39715,0.099894,744,80.6452,29.665,336.165,0,4,0.016631,273,3,0,93,0,-0.07,511,1.4875,0,33.6,4,13.1249
0,34.3867,13.3902,0.099894,744,80.6452,0,0,0,2,0.016694,276,3,0,96,0,-0.175,511,1.4875,0,25.6,4,13.1066
0,35.1562,10.8838,0.099894,588,102.041,27.034,339.868,0,10,0.01682,288,3,0,90,0,0.28,1008,5.99375,0,0,4,13.1089
0,34.9733,11.2312,0.097299,672,89.2857,0,0,0,0,0.017135,289,3,0,76,0,0.385,240,5.99375,0,0,4,13.1239
1,36.4281,11.3842,0.086921,640,93.75,0,0,0,-250,0.008,260,0,1,76,0,0,496,4.50625,0,35.8,4,13.2747
1,35.8161,11.1555,0.101191,632,94.9367,0,0,0,8,0.019718,278,3,1,75,0,0,1023,3.01875,0,38.9,4,13.2232
1,35.6119,12.6764,0.101191,624,96.1538,0,0,0,-250,0.008,260,0,1,76,0,0,255,3.01875,0,38.9,4,13.2091
1,34.4809,11.7679,0.11157,664,90.3614,0,0,0,44,0.022868,281,1,1,78,0,-0.455,511,0,0,20.2,4,13.091
1,35.7032,12.7957,0.086921,620,96.7742,0,0,0,-62,0.017135,315,3,0,48,0,-0.07,1023,1.4875,0,26.9,4,13.0642
0,38.7098,10.8209,0.093407,604,99.3377,0,0,0,-64,0.020348,335,3,0,0,0,0,240,1.4875,0,0,4,13.2423
0,39.175,10.4817,0.093407,604,99.3377,0,0,0,-64,0.020348,335,3,0,0,0,-0.28,240,1.4875,0,0,4,13.2885
1,36.1552,7.96627,0.115462,652,92.0245,0,0,0,-24,0.016253,303,1,1,82,0,0,752,3.01875,0,36.9,4,13.2685
1,35.7891,13.4621,0.093407,640,93.75,0,0,0,0,0.019907,292,1,1,78,0,-0.07,752,4.50625,0,24.3,4,13.2246
1,37.0026,15.8104,0.093407,608,98.6842,0,0,0,-44,0.020033,308,1,1,81,0,-0.07,752,3.01875,0,8,4,13.3255
1,35.918,8.94946,0.086921,576,104.167,28.721,345.537,0,12,0.020096,292,1,1,82,0,0.28,496,7.48125,0,33.4,4,13.2967
1,36.3744,10.7253,0.102489,540,111.111,31.006,344.299,0,16,0.016127,288,1,1,78,0,0.28,752,7.48125,0,26.3,4,13.3341
1,35.5963,11.9896,0.075245,672,89.2857,30.771,337.485,0,10,0.015434,281,1,1,78,0,0.07,496,5.99375,0,32.1,4,13.4672
1,35.8168,9.9639,0.084326,632,94.9367,30.771,337.485,0,-8,0.015308,284,1,1,79,0,0,1008,5.99375,0,32.1,4,13.4658
1,34.8112,16.1582,0.093407,884,67.8733,0,0,0,2,0.016127,266,1,1,79,0,0,1008,4.50625,0,27.8,4,13.4627
1,33.5222,11.4939,0.110273,648,92.5926,29.812,316.369,0,52,0.014804,295,0,1,75,0,0,752,5.99375,0,23,4,13.3622
1,34.5117,11.5553,0.086921,676,88.7574,30.193,314.719,0,10,0.014489,320,2,1,72,0,0,1008,4.50625,0,0,4,13.3309
1,34.9572,12.121,0.086921,644,93.1677,29.436,309.07,0,22,0.016883,343,2,1,70,0,-0.07,240,3.01875,0,30.4,4,13.3622
1,36.5348,12.2873,0.103786,660,90.9091,30.111,306.313,0,0,0.016694,334,0,1,69,12.4,0,240,1.4875,0,0,4,13.4449
1,34.4757,12.5888,0.108975,732,81.9672,31.334,297.752,0,0,0.016001,366,0,1,76,0,-0.56,1023,1.4875,1,0,4,13.392
1,33.8032,10.7823,0.089515,628,95.5414,0,0,0,0,0.016064,366,0,1,82,0,0,255,0,0,16.7,4,13.2647
1,34.4347,10.9544,0.132327,660,90.9091,32.024,297.53,0,0,0.016064,366,0,1,81,0,-0.56,511,0,0,34.1,4,13.2811
1,35.7278,12.0867,0.085623,660,90.9091,32.441,297.864,0,0,0.016127,366,0,1,81,0,-0.175,511,0,0,33.6,4,13.3572
1,35.8775,12.5337,0.128435,668,89.8204,32.441,297.864,0,0,0.016127,366,0,1,81,0,0,255,0,0,33.6,4,13.3624
1,35.7815,15.4907,0.101191,700,85.7143,32.433,298.313,0,0,0.016064,366,0,1,82,0,-0.455,1023,0,0,33.2,4,13.3484
1,34.3719,7.74165,0.102489,708,84.7458,31.754,300.488,0,0,0.016001,366,0,1,83,0,-0.455,1023,1.4875,1,21.5,4,13.2374
1,34.0603,10.6905,0.090813,676,88.7574,31.923,301.939,0,0,0.016001,366,0,1,82,0,-0.385,1023,1.4875,1,21,4,13.2095
1,33.9539,8.60477,0.086921,732,81.9672,32.091,302.514,0,0,0.016001,366,0,1,82,0,-0.28,1023,0,0,23.2,4,13.2179
1,33.8234,11.294,0.101191,740,81.0811,32.179,304.713,0,0,0.016001,366,0,1,80,0,-0.56,767,1.4875,1,25,4,13.191
1,38.5534,10.4191,0.098597,616,97.4026,0,0,0,0,0.016001,366,0,1,82,0,-0.455,255,0,0,27.8,4,13.4672
1,38.8328,7.85473,0.089515,616,97.4026,0,0,0,0,0.016001,366,0,1,82,0,-0.385,255,0,0,27.8,4,13.496
1,39.0762,10.9486,0.096002,652,92.0245,32.342,312.342,0,0,0.017198,366,0,1,80,0,0.07,511,3.01875,0,0,4,13.6381
1,37.0093,11.1506,0.099894,656,91.4634,0,0,0,0,0.015308,366,0,1,82,0,0.385,1008,3.01875,0,30.4,4,13.6305
1,37.1881,9.36094,0.09211,644,93.1677,0,0,0,-250,0.008,260,0,1,81,0,0.175,752,3.01875,0,31.7,4,13.6422
1,37.5072,10.3616,0.089515,624,96.1538,0,0,0,-250,0.008,366,0,1,80,0,0.28,240,4.50625,0,21,4,13.719
1,34.9962,15.3843,0.098597,648,92.5926,31.23,320.07,0,0,0.017261,370,0,1,76,0,0.385,496,5.99375,0,0,4,13.5583
1,26.1322,10.9721,0.097299,668,89.8204,30.295,324.847,0,0,0.016001,366,0,1,75,0,0.175,496,5.99375,0,26.9,4,12.6758
1,28.6043,11.4344,0.108975,596,100.671,0,0,0,0,0.015875,366,0,1,77,0,0.455,752,7.48125,0,21,4,12.7094
1,33.3444,11.1894,0.096002,680,88.2353,28.756,325.337,0,0,0.015812,366,0,1,80,0,0.07,496,5.99375,0,26,4,12.9634
0,32.3634,9.70391,0.089515,684,87.7193,31.237,316.937,0,-18,0.01682,308,3,0,100,0,0,255,3.01875,0,29.7,4,12.8085
0,31.9221,17.2639,0.098597,672,89.2857,0,0,0,44,0.017513,291,3,0,100,0,0,255,3.01875,0,29.7,4,12.741
0,31.9158,14.7599,0.105083,660,90.9091,0,0,0,44,0.017513,291,3,0,100,0,-0.07,255,3.01875,0,29.7,4,12.7324
0,39.84,12.4215,0.107678,588,102.041,31.549,314.542,0,22,0.017387,271,3,0,100,0,-0.175,767,0,0,25.6,4,13.2907
1,37.8533,11.3948,0.124543,692,86.7052,0,0,0,-2,0.016757,273,3,1,81,0,-0.175,767,0,0,0,4,13.2382
0,38.1468,10.5742,0.123246,676,88.7574,31.196,314.487,0,2,0.01682,273,0,0,94,0,-0.175,767,0,0,25,4,13.3
1,37.0711,14.4186,0.089515,664,90.3614,30.828,314.598,0,8,0.017009,268,3,0,97,0,-0.28,767,0,0,25,4,13.2821
1,36.5784,12.3559,0.089515,664,90.3614,30.828,314.598,0,8,0.017009,268,3,0,97,0,-0.28,767,0,0,24.5,4,13.2647
0,35.2141,10.937,0.108975,652,92.0245,30.996,314.585,0,20,0.01619,275,3,0,83,0,0,767,0,0,27.1,4,13.1665
0,35.2979,13.548,0.101191,656,91.4634,30.996,314.585,0,18,0.016316,279,3,0,88,0,-0.07,767,0,0,27.6,4,13.1738
0,36.2927,12.1998,0.13103,688,87.2093,0,0,0,-16,0.016001,277,3,0,95,0,-0.385,767,0,0,27.6,4,13.2342
0,34.2907,7.36127,0.101191,672,89.2857,29.824,321.234,0,8,0.016001,280,3,1,74,0,-0.07,767,0,0,30.4,4,13.1609
0,34.2362,12.0108,0.101191,672,89.2857,29.824,321.234,0,8,0.016001,280,3,1,74,0,-0.385,767,0,0,33,4,13.1631
1,33.7373,10.523,0.09211,804,74.6269,0,0,0,-20,0.015812,279,3,1,74,0,-0.385,767,0,0,35.4,4,13.0969
1,34.0865,10.4477,0.118057,748,80.2139,29.916,322.904,0,4,0.016127,275,3,1,76,0,-0.07,767,0,0,24.1,4,13.1178
1,33.9212,11.5441,0.105083,712,84.2697,30.195,324.823,0,8,0.016568,274,1,1,78,0,-0.385,767,0,0,0,4,13.1153
1,32.6353,11.5521,0.085623,696,86.2069,30.281,324.575,0,8,0.016505,267,1,1,79,0,-0.385,1023,0,0,15.8,4,12.9917
1,31.3601,11.572,0.106381,696,86.2069,30.878,328.682,0,-8,0.016757,267,1,1,79,0,-0.385,1023,0,0,0,4,12.827
1,31.4685,11.9481,0.102489,672,89.2857,30.453,330.04,0,-12,0.015938,268,1,1,79,0,-0.385,1023,0,0,26,4,12.7765
1,33.4853,13.1314,0.11157,656,91.4634,0,0,0,16,0.016253,268,1,1,80,0,-0.875,255,3.01875,1,0,4,12.8349
0,34.9674,11.9694,0.07265,676,88.7574,30.998,333.671,0,-4,0.016316,267,1,1,80,0,-0.175,511,0,0,0,4,12.8949
1,34.4222,11.3587,0.101191,688,87.2093,31.652,334.571,0,14,0.017009,273,1,1,81,0,-0.175,511,0,0,25.8,4,12.8786
1,33.429,9.99519,0.128435,640,93.75,31.648,336.723,0,-8,0.015938,274,1,1,81,0,0.385,752,4.50625,0,0,4,12.806
0,39.5404,12.9894,0.064866,644,93.1677,0,0,0,12,0.016694,272,1,1,76,0,0.385,496,5.99375,0,15.2,4,13.1078
1,43.7636,17.2122,0.107678,708,84.7458,32.06,347.772,0,-8,0.01619,269,1,1,74,0,0.875,752,7.48125,0,0,4,13.4826
1,43.7019,11.9602,0.107678,668,89.8204,32.06,347.772,0,-4,0.016316,269,1,1,73,0,0.77,240,7.48125,0,0,4,13.5232
1,42.9341,15.622,0.093407,628,95.5414,32.06,347.772,0,-4,0.016316,269,1,1,73,0,0.385,496,5.99375,0,0,4,13.5082
1,36.4068,12.3084,0.107678,580,103.448,33.088,346.051,0,12,0.016505,277,1,1,77,0,0.07,240,3.01875,0,18.6,4,13.4138
1,34.7058,11.7262,0.119354,628,95.5414,31.654,341.484,0,12,0.016505,287,1,1,79,0,-0.28,511,0,0,0,4,13.3339
1,35.3088,12.4484,0.094705,596,100.671,0,0,0,4,0.01619,280,3,1,80,0,-0.56,511,3.01875,1,0,4,13.3814
1,34.8724,16.8781,0.106381,588,102.041,31.008,337.46,0,0,0.016064,285,0,1,81,0,-0.07,255,1.4875,0,0,4,13.346
0,34.4759,11.0974,0.099894,660,90.9091,30.31,334.665,0,66,0.016001,285,3,0,30,0,-0.175,1023,0,0,15.6,4,13.3319
1,34.93,11.6881,0.09211,632,94.9367,0,0,0,-250,0.016694,285,1,1,83,0,0.07,1008,3.01875,0,24.7,4,13.2477
1,34.7847,12.0855,0.097299,696,86.2069,0,0,0,28,0.01619,276,1,1,82,0,0,1008,3.01875,0,25.2,4,13.2306
1,34.4622,8.96322,0.097299,696,86.2069,0,0,0,28,0.01619,276,1,1,82,0,0.07,752,3.01875,0,25.2,4,13.2115
1,33.928,13.1732,0.094705,600,100,31.432,339.079,0,28,0.016316,273,1,1,82,0,0.56,752,5.99375,0,0,4,13.1486
1,34.3846,12.641,0.107678,596,100.671,0,0,0,28,0.016316,273,1,1,82,0,0,1023,3.01875,0,0,4,13.1893
1,38.5248,11.8281,0.108975,648,92.5926,30.664,342.353,0,-4,0.01367,268,2,1,78,27.6,0,1023,1.4875,0,0,4,13.508
1,37.3116,11.9942,0.119354,620,96.7742,30.956,342.951,0,-4,0.014489,275,2,1,78,26.4,-0.455,1023,7.48125,1,0,4,13.5334
1,37.2205,10.6395,0.119354,608,98.6842,31.042,343.029,0,-4,0.014489,275,2,1,78,25.6,-0.455,255,11.9875,1,0,4,13.5346
0,35.562,12.5507,0.106381,648,92.5926,31.319,342.998,0,14,0.015623,352,9,0,100,16.4,-2.03,511,31.5,1,0,4,13.4508
0,35.1928,11.4438,0.106381,664,90.3614,0,0,0,12,0.014048,273,0,0,0,16.8,-1.925,767,31.5,1,0,4,13.4009
1,34.2629,16.5032,0.108975,640,93.75,29.45,344.564,0,-12,0.014867,277,2,1,75,0,0,1008,9.0125,0,24.3,4,13.2955
1,34.2035,11.2817,0.070056,648,92.5926,21.44,342.135,0,-4,0.01556,273,2,1,73,11.2,1.54,240,28.4812,0,0,4,13.2751
1,34.2077,10.1936,0.064866,700,85.7143,16.71,357.021,0,20,0.01556,273,7,0,0,4,0.175,240,11.9875,0,0,4,13.2298
1,34.0445,16.1299,0.063569,684,87.7193,0,0,0,4,0.015623,271,2,1,72,4,0.175,496,10.5,0,0,4,13.2342
1,36.424,9.81665,0.094705,604,99.3377,14.892,18.786,0,2,0.015749,273,0,0,0,13.2,-0.28,1023,0,0,0,4,13.3397
0,35.061,10.0841,0.103786,676,88.7574,0,0,0,-8,0.015749,273,0,0,100,0,-2.135,254,64.4875,1,37.1,3,13.243
1,37.0181,10.7711,0.076542,608,98.6842,0,0,1,-78,0.01556,280,2,1,73,0,-0.385,255,5.99375,1,18.9,3,13.4011
0,33.82,10.0758,0.105083,648,92.5926,0,0,0,-32,0.014552,299,2,1,75,0,0.385,496,3.01875,0,0,4,13.1978
1,33.3823,10.5801,0.115462,656,91.4634,42.855,292.053,4,60,0.015371,305,2,1,77,11.2,0,767,1.4875,0,0,4,13.15
1,34.3963,11.9241,0.129732,664,90.3614,10.741,358.156,0,16,0.017072,320,2,1,78,24.4,0.56,1008,7.48125,0,0,4,13.1381
1,36.1964,11.3229,0.086921,608,98.6842,0,0,0,0,0.015812,331,0,1,70,26.4,-0.56,767,45.0187,1,0,4,13.2879
1,34.8932,10.2331,0.089515,604,99.3377,13.389,43.416,0,0,0.012914,333,0,0,0,22.4,-1.855,1022,202.475,1,0,2,13.2196
1,34.0631,12.1557,0.11157,612,98.0392,0,0,0,-12,0.010331,366,0,1,78,0,-1.155,253,248.981,1,0,1,13.1253
1,34.326,10.5352,0.097299,588,102.041,0,0,0,12,0.015623,392,2,1,78,28,-0.175,240,139.519,1,0,1,13.0894
1,37.9172,17.1585,0.103786,560,107.143,2.897,150.032,0,0,0.014552,406,2,1,78,0,-0.28,1023,126,1,0,1,13.2491
1,36.3225,10.96,0.107678,560,107.143,3.283,224.552,0,0,0.014615,396,0,1,81,0,-0.28,1008,126,1,0,1,13.1829
1,38.1717,11.2865,0.081731,560,107.143,2.396,226.196,0,0,0.017135,395,0,1,80,0,-0.28,1008,126,1,0,1,13.3375
1,37.4823,10.2953,0.081731,548,109.489,2.396,226.196,0,250,0.022049,397,0,1,78,0,-0.28,1008,126,1,0,1,13.3051
1,36.4351,11.6223,0.086921,744,80.6452,0,0,0,0,0.016064,367,0,1,80,0,-0.28,1008,126,1,0,1,13.3243
1,33.5543,10.2411,0.090813,676,88.7574,0.017,144.88,0,0,0.017198,366,0,1,73,0,-0.28,1008,126,1,0,1,13.173
1,38.7067,11.3405,0.11157,616,97.4026,0,0,0,0,0.017639,367,0,1,44,0,-0.28,1008,126,1,0,1,13.4478
1,37.6761,12.5584,0.110273,644,93.1677,0.025,245.626,0,0,0.017639,367,0,1,43,0,-0.28,1023,126,1,0,1,13.4071
1,35.0714,15.9694,0.105083,624,96.1538,0.011,340.224,0,0,0.017639,367,0,0,0,0,-0.28,1008,126,1,0,1,13.2467
1,35.114,10.8831,0.105083,612,98.0392,0.011,340.224,0,0,0.017639,367,0,0,0,0,-0.28,1008,126,1,0,1,13.2745
1,36.0184,12.0183,0.106381,620,96.7742,0.011,340.224,0,0,0.016442,367,0,0,0,0,-0.28,1008,126,1,0,1,13.3415
1,36.2312,12.9085,0.123246,636,94.3396,0,0,0,0,0.016316,367,0,1,43,0,-0.28,1008,126,1,0,1,13.3687
1,34.1708,10.7988,0.137516,648,92.5926,0,0,0,0,0.016064,367,0,1,43,0,-0.28,1008,126,1,0,1,13.2312
1,32.6034,11.4002,0.105083,640,93.75,0,0,0,0,0.016001,367,0,1,43,0,-0.28,1023,126,1,0,1,13.1208
1,32.3489,11.0387,0.133624,620,96.7742,0,0,0,0,0.016001,367,0,1,43,0,-0.28,1008,126,1,0,1,13.0863
1,31.9688,10.608,0.096002,628,95.5414,0,0,0,0,0.016001,367,0,1,43,0,-0.28,1008,126,1,0,1,13.0322
1,36.9925,10.1664,0.085623,584,102.74,0,0,0,0,0.019907,266,0,0,0,0,-0.28,1008,126,1,0,1,13.2749
1,37.1489,12.6033,0.098597,652,92.0245,0,0,0,0,0.016001,367,0,1,43,0,-0.28,1008,126,1,0,1,13.3584
1,36.1222,12.5092,0.119354,652,92.0245,0,0,0,0,0.016001,367,0,1,43,0,-0.28,1023,126,1,0,1,13.2985
1,35.6471,12.6233,0.119354,648,92.5926,0,0,0,0,0.016001,367,0,1,43,0,-0.28,1023,126,1,0,1,13.2444
1,36.0083,8.18325,0.089515,644,93.1677,0,0,0,0,0.016001,367,0,1,43,0,-0.28,1008,126,1,0,1,13.3055
1,36.7353,15.9335,0.105083,600,100,0,0,0,0,0.016064,367,0,1,43,0,-0.28,1008,126,1,0,1,13.3295
1,36.3936,8.96339,0.086921,596,100.671,0,0,0,0,0.016127,367,0,1,43,0,-0.28,1008,126,1,0,1,13.3447
1,35.437,15.8662,0.101191,604,99.3377,0,0,0,0,0.016127,367,0,1,43,0,-0.28,1008,126,1,0,1,13.2837
1,32.2726,11.6237,0.088218,608,98.6842,0,0,0,0,0.016127,367,0,1,43,0,-0.28,1008,126,1,0,1,13.0776
1,32.4394,7.99178,0.088218,604,99.3377,0,0,0,0,0.016127,367,0,1,43,0,-0.28,1008,126,1,0,1,13.0943
1,34.5335,7.03327,0.098597,572,104.895,0,0,0,0,0.016064,367,0,1,43,0,-0.28,1008,126,1,0,1,13.1352
1,35.4417,8.14278,0.142706,552,108.696,0,0,0,0,0.016127,367,0,1,43,0,-0.28,1008,126,1,0,1,13.1912
1,35.5504,17.4028,0.083029,580,103.448,0,0,0,0,0.016001,367,0,1,43,0,-0.28,1008,126,1,0,1,13.2155
0,34.465,11.9139,0.105083,544,110.294,0.029,77.919,0,0,0.014615,367,0,1,43,0,-0.28,1008,126,1,0,1,13.0426
1,34.9572,11.6618,0.106381,548,109.489,0.017,208.447,0,0,0.014174,367,0,1,43,0,-0.28,1008,126,1,0,1,13.1016
1,34.7312,17.0711,0.099894,532,112.782,0.037,6.203,0,0,0.014174,367,0,1,43,0,-0.28,1008,126,1,0,1,13.0597
1,36.3,11.9197,0.11157,544,110.294,0.051,178.654,0,0,0.014174,367,0,1,43,0,-0.28,1008,126,1,0,1,13.2077
1,35.15,10.3812,0.094705,556,107.914,0,0,0,0,0.014174,367,0,1,43,0,-0.28,1008,126,1,0,1,13.1186
1,34.3574,9.83774,0.088218,572,104.895,0.01,69.408,0,0,0.01493,367,0,1,43,0,-0.28,1008,126,1,0,1,13.1166
1,33.9402,11.6959,0.097299,568,105.634,0.01,69.408,0,0,0.01493,367,0,1,43,0,-0.28,1008,126,1,0,1,13.0599
1,33.5821,11.3487,0.093407,576,104.167,0.014,175.964,0,0,0.01556,367,0,1,43,0,-0.28,1008,126,1,0,1,13.0413
1,33.5652,11.2732,0.093407,576,104.167,0.014,175.964,0,0,0.01556,367,0,1,43,0,-0.28,1008,126,1,0,1,13.0199
1,33.477,15.4766,0.149192,572,104.895,0,0,0,0,0.01556,367,0,1,42,0,-0.28,1008,126,1,0,1,12.9775
1,37.0654,11.035,0.099894,552,108.696,0,0,0,0,0.016253,367,0,1,43,0,-0.28,1008,126,1,0,1,13.3335
1,33.6638,11.7621,0.259465,564,106.383,0,0,4,-12,0.015812,346,2,1,73,0,0,240,3.01875,0,16.9,4,14.7303
1,39.5116,9.70579,0.259465,568,105.634,0,0,4,4,0.015875,347,2,1,72,0,-0.07,511,3.01875,0,21.3,4,15.1497
1,39.2952,13.8403,0.273736,580,103.448,0,0,4,-4,0.016064,349,2,1,73,0,-0.455,511,0,0,17.3,4,15.1578
1,34.1555,13.3222,0.286709,560,107.143,0,0,4,-10,0.015875,340,2,1,73,0,-0.175,255,1.4875,0,0,4,14.8352
1,40.0292,10.9646,0.281519,760,78.9474,0,0,1,4,0.015875,347,2,1,73,0,-0.175,1023,1.4875,0,13,4,15.4929
1,36.7444,13.9928,0.241302,676,88.7574,0,0,4,-8,0.016064,346,2,1,73,0,0,240,4.50625,0,20.4,4,15.3306
1,36.6375,10.5657,0.241302,684,87.7193,0,0,0,-4,0.015686,346,2,1,73,0,0,240,4.50625,0,23,4,15.3324
1,34.7634,12.9143,0.281519,616,97.4026,0,0,0,-14,0.01556,362,2,1,72,0,0,240,4.50625,0,26.5,4,15.1664
1,30.5031,13.6655,0.27633,588,102.041,0,0,4,4,0.015875,350,2,1,73,0,0,240,4.50625,0,27.8,4,14.7018
1,30.468,11.5538,0.27633,568,105.634,0,0,4,-4,0.015749,349,2,1,74,0,-0.07,255,4.50625,0,27.8,4,14.701
0,41.8158,13.4358,0.277628,576,104.167,0,0,0,-66,0.008756,360,0,0,0,0,0.07,1008,5.99375,0,24.3,4,15.5015
1,37.4966,12.91,0.255573,668,89.8204,0,0,4,-10,0.015308,347,2,1,74,0,0.175,496,5.99375,0,9.9,4,15.2332
0,33.3911,6.51499,0.263357,664,90.3614,0,0,4,20,0.016001,350,2,1,72,0,0.175,496,5.99375,0,0,4,14.8866
1,32.6358,12.008,0.267249,636,94.3396,0,0,4,14,0.015749,348,2,1,71,0,0.175,496,5.99375,0,0,4,14.8041
1,32.7983,14.9598,0.250384,608,98.6842,0,0,4,0,0.015308,344,2,1,67,0,0.175,1008,5.99375,0,0,4,14.7214
1,41.2821,16.5605,0.290601,604,99.3377,0,0,4,96,0.015812,354,2,1,73,0,0.07,496,4.50625,0,0,4,15.3026
1,37.706,16.6492,0.269844,644,93.1677,0,0,4,-4,0.015623,352,2,1,73,0,0,255,1.4875,0,1,4,15.1197
1,44.2449,12.8019,0.288006,604,99.3377,0,0,4,18,0.015749,351,2,1,73,0,0.07,1008,5.99375,0,43.9,4,15.6633
1,38.7194,12.8804,0.267249,568,105.634,0,0,0,-2,0.015749,338,2,1,73,0,-0.665,1023,1.4875,1,10.6,4,15.4017
1,38.2023,13.748,0.246492,560,107.143,0,0,4,6,0.015623,343,2,1,73,0,-0.665,255,1.4875,1,23.9,4,15.3607
1,37.4405,13.238,0.27633,560,107.143,0,0,4,4,0.015434,343,2,1,74,0,-0.28,1023,0,0,24.3,4,15.3402
1,39.1792,16.6529,0.238708,616,97.4026,0,0,4,-20,0.015308,342,2,1,74,0,-0.28,1023,1.4875,0,10.4,4,15.5003
1,35.6298,11.9459,0.269844,768,78.125,0,0,4,16,0.015245,357,2,1,73,0,-0.455,767,1.4875,1,33.6,4,15.2426
1,35.5818,13.834,0.280222,588,102.041,0,0,4,-250,0.008,260,2,1,73,0,-0.175,1008,4.50625,0,13,4,15.2759
1,32.1307,13.9287,0.280222,584,102.74,0,0,4,-250,0.008,260,2,1,73,0,0,752,5.99375,0,14.7,4,14.9832
1,29.8518,11.8127,0.252978,544,110.294,0,0,4,-24,0.015371,364,2,1,72,0,0,240,4.50625,0,20.4,4,14.7108
1,30.4979,14.0721,0.252978,544,110.294,0,0,4,-24,0.015371,364,2,1,72,0,0,240,4.50625,0,20.4,4,14.7561
1,32.929,12.3727,0.286709,708,84.7458,0,0,4,26,0.016127,359,2,1,73,0,0,767,3.01875,0,22.8,4,14.8519
1,37.7895,12.799,0.263357,744,80.6452,0,0,4,12,0.015749,353,2,1,74,0,0,240,4.50625,0,18.4,4,15.4055
1,37.4364,13.4484,0.27633,684,87.7193,0,0,4,0,0.016127,342,2,1,73,0,0,240,4.50625,0,18.9,4,15.3872
1,37.3407,13.2702,0.251681,640,93.75,0,0,4,-160,0.016127,346,2,1,74,0,-0.175,511,3.01875,0,26.3,4,15.3955
1,37.1881,6.6398,0.247789,548,109.489,0,0,4,-4,0.018332,348,1,1,76,0,0,752,7.48125,0,23.6,4,15.6218
1,36.8479,13.5303,0.249086,584,102.74,0,0,4,48,0.023561,344,2,1,70,0,0,752,7.48125,0,30.8,4,15.7938
0,36.9336,10.0365,0.086921,588,102.041,0,0,0,0,0.016064,367,0,0,10,0,-0.28,1008,126,1,0,1,13.3771
1,36.8264,13.774,0.086921,588,102.041,0,0,0,0,0.016064,367,0,1,43,0,-0.28,1008,126,1,0,1,13.3854
1,34.8335,10.691,0.097299,640,93.75,0,0,0,0,0.016001,367,0,1,43,0,-0.28,1008,126,1,0,1,13.2181
1,33.5245,12.5759,0.103786,648,92.5926,0,0,0,0,0.016064,367,0,1,43,0,-0.28,1008,126,1,0,1,13.1038
1,32.6978,11.4944,0.108975,608,98.6842,0.012,267.147,0,0,0.016379,367,0,1,42,0,-0.28,1008,126,1,0,1,12.9927
1,32.646,11.2708,0.137516,664,90.3614,0.018,52.986,0,0,0.016379,367,0,1,43,0,-0.28,1008,126,1,0,1,12.9806
0,32.6797,10.1052,0.105083,672,89.2857,0.016,138.547,0,168,0.015875,387,7,0,1,0,-0.28,1008,126,1,0,1,12.7854
0,32.6859,15.2377,0.105083,672,89.2857,0.016,138.547,0,168,0.015875,387,7,0,0,0,-0.28,1008,126,1,0,1,12.7919
