Cust_id,Age,Account_balance,Personal_loan_ind,Home_loan_ind,Prime_Customer_ind,Overall_Satisfaction
CX01-11660,32,23923,0,0,0,Dis Satisfied
CX01-11661,43,95255,1,1,1,Satisfied
CX01-11662,59,23044,1,1,0,Dis Satisfied
CX01-11663,25,32033,1,0,1,Satisfied
CX01-11664,56,6026,0,1,0,Dis Satisfied
CX01-11665,50,7048,1,0,0,Dis Satisfied
CX01-11666,27,65073,1,0,1,Satisfied
CX01-11667,45,77166,0,1,1,Satisfied
CX01-11668,39,35022,0,1,0,Dis Satisfied
CX01-11669,71,11921,0,1,0,Dis Satisfied
CX01-1167,52,14052,0,0,0,Dis Satisfied
CX01-11670,39,92397,0,0,1,Satisfied
CX01-11671,48,68683,0,1,1,Satisfied
CX01-11672,32,36084,0,0,1,Dis Satisfied
CX01-11673,41,17018,0,1,1,Dis Satisfied
CX01-11674,71,19996,1,0,0,Dis Satisfied
CX01-11675,33,12000,0,0,0,Dis Satisfied
CX01-11676,33,38930,0,1,1,Satisfied
CX01-11677,35,68542,1,0,1,Satisfied
CX01-11678,36,7933,1,0,0,Dis Satisfied
CX01-11679,66,38106,1,1,0,Dis Satisfied
CX01-1168,37,38119,1,0,0,Dis Satisfied
CX01-11680,37,21089,0,0,0,Dis Satisfied
CX01-11681,39,19091,1,0,1,Dis Satisfied
CX01-11682,57,31076,1,0,0,Dis Satisfied
CX01-11683,37,95122,0,0,0,Satisfied
CX01-11684,46,35028,1,1,1,Satisfied
CX01-11685,33,38955,1,1,0,Dis Satisfied
CX01-11686,54,29981,1,1,0,Dis Satisfied
CX01-11687,23,103789,1,0,0,Satisfied
CX01-11688,47,55975,1,1,1,Satisfied
CX01-11689,38,15042,1,0,1,Dis Satisfied
CX01-1169,42,35117,1,0,1,Satisfied
CX01-11690,56,13988,0,1,0,Dis Satisfied
CX01-11691,45,16001,1,1,0,Dis Satisfied
CX01-11692,56,34921,0,1,0,Dis Satisfied
CX01-11693,33,32053,1,0,1,Dis Satisfied
CX01-11694,49,70653,0,1,1,Satisfied
CX01-11695,69,21043,0,0,0,Dis Satisfied
CX01-11696,34,33985,1,0,0,Satisfied
CX01-11697,33,24990,1,1,1,Dis Satisfied
CX01-11698,62,9055,1,1,0,Dis Satisfied
CX01-11699,38,35952,1,1,1,Satisfied
CX01-117,43,65494,0,1,1,Satisfied
CX01-1170,46,33020,0,0,0,Dis Satisfied
CX01-11700,56,38951,0,0,0,Dis Satisfied
CX01-11701,62,32980,0,1,1,Dis Satisfied
CX01-11702,50,98947,0,1,0,Satisfied
CX01-11703,36,49472,1,0,1,Satisfied
CX01-11704,37,33346,0,1,1,Satisfied
CX01-11705,68,5941,1,0,0,Dis Satisfied
CX01-11706,23,89599,0,0,0,Satisfied
CX01-11707,62,10017,1,1,1,Dis Satisfied
CX01-11708,63,26972,0,0,1,Dis Satisfied
CX01-11709,69,30981,1,0,0,Dis Satisfied
CX01-1171,33,22949,0,1,0,Dis Satisfied
CX01-11710,57,18029,0,0,1,Dis Satisfied
CX01-11711,41,35950,0,0,0,Satisfied
CX01-11712,54,7054,1,1,1,Dis Satisfied
CX01-11713,37,91691,1,1,0,Satisfied
CX01-11714,36,41201,1,0,1,Satisfied
CX01-11715,73,34939,0,0,0,Dis Satisfied
CX01-11716,44,27921,1,1,1,Dis Satisfied
CX01-11717,39,46370,1,0,1,Satisfied
CX01-11718,46,52482,1,0,1,Satisfied
CX01-11719,43,16058,0,1,0,Dis Satisfied
CX01-1172,44,37925,0,0,1,Dis Satisfied
CX01-11720,56,14950,0,1,1,Dis Satisfied
CX01-11721,66,38995,0,0,1,Dis Satisfied
CX01-11722,45,26927,1,0,1,Dis Satisfied
CX01-11723,55,11002,1,0,1,Dis Satisfied
CX01-11724,71,32022,1,0,0,Dis Satisfied
CX01-11725,49,77107,0,0,0,Satisfied
CX01-11726,37,20004,0,0,0,Dis Satisfied
CX01-11727,71,14927,1,0,1,Dis Satisfied
CX01-11728,48,34017,1,0,1,Satisfied
CX01-11729,31,12070,1,0,0,Dis Satisfied
CX01-1173,19,68792,0,0,0,Satisfied
CX01-11730,46,51753,1,1,1,Satisfied
CX01-11731,49,38996,1,0,0,Satisfied
CX01-11732,71,18048,0,1,0,Dis Satisfied
CX01-11733,70,7067,0,0,0,Dis Satisfied
CX01-11734,54,27027,0,0,1,Dis Satisfied
CX01-11735,38,31769,1,1,1,Dis Satisfied
CX01-11736,68,13017,0,1,1,Dis Satisfied
CX01-11737,35,41756,0,1,0,Satisfied
CX01-11738,25,79831,1,0,1,Satisfied
CX01-11739,22,91179,1,1,1,Satisfied
CX01-1174,47,11975,0,1,0,Dis Satisfied
CX01-11740,60,7103,0,0,1,Dis Satisfied
CX01-11741,65,32109,0,0,0,Dis Satisfied
CX01-11742,38,20970,1,0,0,Dis Satisfied
CX01-11743,45,56133,0,1,1,Satisfied
CX01-11744,63,16051,0,1,0,Dis Satisfied
CX01-11745,27,80764,1,0,1,Satisfied
CX01-11746,36,61141,1,1,1,Satisfied
CX01-11747,43,38925,1,1,0,Dis Satisfied
CX01-11748,49,76863,0,0,1,Satisfied
CX01-11749,59,25919,1,1,1,Dis Satisfied
CX01-1175,48,21988,0,1,1,Dis Satisfied
CX01-11750,69,12034,1,1,0,Dis Satisfied
CX01-11751,32,39202,1,1,1,Dis Satisfied
CX01-11752,21,35935,1,1,1,Satisfied
CX01-11753,50,7037,0,0,1,Dis Satisfied
CX01-11754,35,38073,0,1,1,Satisfied
CX01-11755,32,33009,0,0,0,Dis Satisfied
CX01-11756,30,94838,1,1,1,Satisfied
CX01-11757,45,53726,1,1,1,Satisfied
CX01-11758,73,15964,0,1,0,Dis Satisfied
CX01-11759,24,96924,0,1,0,Satisfied
CX01-1176,72,36035,1,1,0,Dis Satisfied
CX01-11760,41,86770,0,1,1,Satisfied
CX01-11761,22,80871,1,1,1,Satisfied
CX01-11762,31,34100,0,1,1,Satisfied
CX01-11763,21,38105,1,1,1,Satisfied
CX01-11764,46,54270,1,0,1,Satisfied
CX01-11765,23,74542,1,1,1,Satisfied
CX01-11766,40,101267,1,0,1,Satisfied
CX01-11767,64,13063,1,1,0,Dis Satisfied
CX01-11768,67,32937,1,1,1,Dis Satisfied
CX01-11769,29,80007,0,0,0,Satisfied
CX01-1177,36,55221,0,0,1,Satisfied
CX01-11770,45,28077,0,1,1,Dis Satisfied
CX01-11771,43,6904,0,1,1,Dis Satisfied
CX01-11772,21,57494,1,0,1,Satisfied
CX01-11773,66,36035,0,1,0,Dis Satisfied
CX01-11774,62,28926,1,0,0,Dis Satisfied
CX01-11775,44,43815,1,1,1,Satisfied
CX01-11776,34,55326,1,0,1,Satisfied
CX01-11777,49,17962,0,0,0,Dis Satisfied
CX01-11778,45,34945,1,0,1,Dis Satisfied
CX01-11779,61,15026,1,0,1,Dis Satisfied
CX01-1178,20,47146,1,0,1,Satisfied
CX01-11780,39,34935,1,1,1,Dis Satisfied
CX01-11781,62,21016,0,1,0,Dis Satisfied
CX01-11782,55,39832,0,1,0,Dis Satisfied
CX01-11783,40,106029,1,1,1,Satisfied
CX01-11784,42,90925,0,0,1,Satisfied
CX01-11785,33,20013,1,1,0,Dis Satisfied
CX01-11786,51,18076,0,1,1,Dis Satisfied
CX01-11787,42,36970,1,1,1,Satisfied
CX01-11788,39,39062,1,1,0,Dis Satisfied
CX01-11789,37,89491,1,0,1,Satisfied
CX01-1179,20,77232,0,1,1,Satisfied
CX01-11790,55,26019,1,0,0,Dis Satisfied
CX01-11791,62,19079,1,0,0,Dis Satisfied
CX01-11792,59,16937,1,0,1,Dis Satisfied
CX01-11793,30,58883,0,1,1,Satisfied
CX01-11794,34,60985,1,1,1,Satisfied
CX01-11795,63,35977,0,1,0,Dis Satisfied
CX01-11796,48,79240,0,1,1,Satisfied
CX01-11797,30,61617,0,1,1,Satisfied
CX01-11798,39,37939,0,0,1,Dis Satisfied
CX01-11799,41,49700,1,1,1,Dis Satisfied
CX01-118,68,23100,1,0,0,Dis Satisfied
CX01-1180,71,7094,0,0,0,Dis Satisfied
CX01-11800,72,29917,0,0,1,Satisfied
CX01-11801,67,22054,1,1,0,Dis Satisfied
CX01-11802,38,28954,1,1,0,Satisfied
CX01-11803,60,5988,1,1,0,Dis Satisfied
CX01-11804,37,19021,1,0,0,Dis Satisfied
CX01-11805,27,66101,0,0,1,Satisfied
CX01-11806,26,66308,0,1,1,Satisfied
CX01-11807,60,27976,1,0,0,Dis Satisfied
CX01-11808,41,87814,1,1,0,Satisfied
CX01-11809,35,9068,0,1,1,Dis Satisfied
CX01-1181,47,35950,0,0,1,Dis Satisfied
CX01-11810,46,17051,0,0,0,Dis Satisfied
CX01-11811,44,32974,0,0,1,Satisfied
CX01-11812,36,24029,0,1,1,Dis Satisfied
CX01-11813,41,27992,1,1,1,Dis Satisfied
CX01-11814,66,19074,0,1,1,Dis Satisfied
CX01-11815,49,36684,0,1,0,Dis Satisfied
CX01-11816,35,94797,0,0,1,Satisfied
CX01-11817,33,92313,1,1,0,Satisfied
CX01-11818,33,82992,1,0,0,Satisfied
CX01-11819,40,33083,1,0,0,Satisfied
CX01-1182,35,90852,0,0,1,Satisfied
CX01-11820,49,5940,0,0,1,Dis Satisfied
CX01-11821,67,24960,1,1,0,Dis Satisfied
CX01-11822,51,5922,0,1,1,Dis Satisfied
CX01-11823,33,24028,1,1,0,Dis Satisfied
CX01-11824,27,76427,1,1,1,Satisfied
CX01-11825,51,14939,1,0,1,Dis Satisfied
CX01-11826,29,80310,1,1,1,Satisfied
CX01-11827,75,27995,0,0,0,Dis Satisfied
CX01-11828,66,36099,1,0,1,Dis Satisfied
CX01-11829,27,44452,0,1,1,Satisfied
CX01-1183,24,36019,0,1,0,Satisfied
CX01-11830,72,30986,1,0,1,Dis Satisfied
CX01-11831,51,12988,0,1,0,Dis Satisfied
CX01-11832,45,73354,1,0,1,Satisfied
CX01-11833,44,20929,0,0,0,Dis Satisfied
CX01-11834,57,12093,1,1,1,Dis Satisfied
CX01-11835,43,54967,1,0,1,Satisfied
CX01-11836,56,21978,1,1,1,Dis Satisfied
CX01-11837,39,15909,0,1,0,Dis Satisfied
CX01-11838,46,23027,1,0,0,Dis Satisfied
CX01-11839,60,23088,1,1,1,Dis Satisfied
CX01-1184,74,7029,0,0,1,Dis Satisfied
CX01-11840,48,61618,0,1,1,Satisfied
CX01-11841,59,46301,1,1,1,Dis Satisfied
CX01-11842,43,32981,1,0,0,Dis Satisfied
CX01-11843,61,10078,0,1,1,Dis Satisfied
CX01-11844,43,25933,0,1,0,Dis Satisfied
CX01-11845,20,89049,1,0,1,Satisfied
CX01-11846,71,5990,0,1,0,Dis Satisfied
CX01-11847,48,100719,0,0,1,Satisfied
CX01-11848,43,86745,1,0,1,Satisfied
CX01-11849,33,16002,1,1,1,Dis Satisfied
CX01-1185,57,11075,1,1,1,Dis Satisfied
CX01-11850,41,68256,1,0,1,Satisfied
CX01-11851,61,36035,1,0,0,Dis Satisfied
CX01-11852,24,104763,1,0,0,Satisfied
CX01-11853,47,59027,1,0,1,Satisfied
CX01-11854,32,61234,1,1,1,Satisfied
CX01-11855,57,9905,1,0,0,Dis Satisfied
CX01-11856,39,7949,0,1,1,Dis Satisfied
CX01-11857,37,18948,1,0,0,Dis Satisfied
CX01-11858,40,67213,1,1,1,Satisfied
CX01-11859,34,13105,1,0,0,Dis Satisfied
CX01-1186,75,23064,1,0,1,Dis Satisfied
CX01-11860,46,73392,1,1,1,Satisfied
CX01-11861,59,7969,0,0,1,Dis Satisfied
CX01-11862,39,26096,0,1,1,Dis Satisfied
CX01-11863,22,78886,1,1,1,Satisfied
CX01-11864,49,37032,0,0,1,Dis Satisfied
CX01-11865,43,102152,1,1,0,Satisfied
CX01-11866,67,25924,1,1,0,Dis Satisfied
CX01-11867,47,44393,0,0,0,Dis Satisfied
CX01-11868,36,36029,0,0,0,Satisfied
CX01-11869,41,48431,1,1,1,Satisfied
CX01-1187,36,103480,1,1,1,Satisfied
CX01-11870,42,25945,0,1,1,Dis Satisfied
CX01-11871,53,32959,0,1,1,Dis Satisfied
CX01-11872,31,75214,1,1,1,Satisfied
CX01-11873,56,6074,0,1,0,Dis Satisfied
CX01-11874,50,47802,0,1,1,Satisfied
CX01-11875,36,98898,0,0,1,Satisfied
CX01-11876,69,28032,1,1,1,Dis Satisfied
CX01-11877,38,27060,1,1,1,Dis Satisfied
CX01-11878,68,24933,1,0,0,Dis Satisfied
CX01-11879,48,34985,1,0,1,Satisfied
CX01-1188,66,20063,0,0,0,Dis Satisfied
CX01-11880,45,80856,1,1,1,Satisfied
CX01-11881,71,18913,1,0,0,Dis Satisfied
CX01-11882,70,6027,1,0,1,Dis Satisfied
CX01-11883,63,7945,1,0,1,Dis Satisfied
CX01-11884,64,8033,0,0,1,Dis Satisfied
CX01-11885,49,15952,1,1,1,Dis Satisfied
CX01-11886,59,9056,1,0,1,Dis Satisfied
CX01-11887,32,39375,0,0,1,Satisfied
CX01-11888,30,32918,0,0,1,Satisfied
CX01-11889,52,15908,1,1,0,Dis Satisfied
CX01-1189,48,27006,1,1,0,Dis Satisfied
CX01-11890,41,11020,1,1,0,Dis Satisfied
CX01-11891,24,31081,0,0,1,Satisfied
CX01-11892,37,6001,1,0,1,Dis Satisfied
CX01-11893,41,31947,0,1,1,Dis Satisfied
CX01-11894,46,8102,1,0,1,Dis Satisfied
CX01-11895,26,48876,1,0,1,Satisfied
CX01-11896,48,20979,0,0,1,Dis Satisfied
CX01-11897,26,107492,0,1,1,Satisfied
CX01-11898,34,66853,1,1,1,Satisfied
CX01-11899,38,89049,1,0,1,Satisfied
CX01-119,62,13094,1,0,1,Dis Satisfied
CX01-1190,24,88227,1,0,1,Satisfied
CX01-11900,20,39033,1,1,1,Satisfied
CX01-11901,46,57577,0,0,0,Satisfied
CX01-11902,47,67206,1,0,1,Satisfied
CX01-11903,50,11008,0,0,0,Dis Satisfied
CX01-11904,33,36069,0,0,1,Satisfied
CX01-11905,69,41741,1,0,1,Dis Satisfied
CX01-11906,38,26030,0,1,1,Dis Satisfied
CX01-11907,48,85251,1,1,1,Satisfied
CX01-11908,26,48913,0,0,1,Satisfied
CX01-11909,28,67809,0,1,1,Satisfied
CX01-1191,41,13936,1,0,1,Dis Satisfied
CX01-11910,43,21070,0,1,0,Dis Satisfied
CX01-11911,40,11040,1,0,0,Dis Satisfied
CX01-11912,60,23991,0,0,1,Dis Satisfied
CX01-11913,35,65998,1,0,0,Satisfied
CX01-11914,51,36015,0,0,0,Dis Satisfied
CX01-11915,47,12962,0,1,1,Dis Satisfied
CX01-11916,67,28052,0,1,0,Dis Satisfied
CX01-11917,38,88445,1,1,0,Satisfied
CX01-11918,38,46732,0,0,1,Satisfied
CX01-11919,32,75012,1,0,1,Satisfied
CX01-1192,58,13073,1,0,0,Dis Satisfied
CX01-11920,32,83847,1,0,1,Satisfied
CX01-11921,37,83739,0,0,1,Satisfied
CX01-11922,36,79795,1,0,1,Satisfied
CX01-11923,43,95254,0,1,1,Satisfied
CX01-11924,38,90449,1,0,0,Satisfied
CX01-11925,35,78024,0,0,1,Satisfied
CX01-11926,33,72681,0,1,1,Satisfied
CX01-11927,24,36944,1,0,0,Satisfied
CX01-11928,38,9057,1,0,0,Dis Satisfied
CX01-11929,63,5990,1,1,0,Dis Satisfied
CX01-1193,25,77127,1,1,1,Satisfied
CX01-11930,30,101455,1,1,1,Satisfied
CX01-11931,58,6021,1,1,0,Dis Satisfied
CX01-11932,36,15108,0,1,1,Dis Satisfied
CX01-11933,22,76873,1,0,1,Satisfied
CX01-11934,55,21956,1,0,1,Dis Satisfied
CX01-11935,56,8922,1,1,0,Dis Satisfied
CX01-11936,29,33069,1,0,1,Satisfied
CX01-11937,25,66053,0,1,1,Satisfied
CX01-11938,63,17052,0,1,0,Dis Satisfied
CX01-11939,36,28097,0,1,1,Dis Satisfied
CX01-1194,42,43846,0,1,0,Satisfied
CX01-11940,35,31957,1,1,1,Dis Satisfied
CX01-11941,31,38055,0,1,1,Satisfied
CX01-11942,30,93490,0,1,1,Satisfied
CX01-11943,40,37562,1,1,0,Satisfied
CX01-11944,42,71664,0,1,1,Satisfied
CX01-11945,47,78867,1,1,0,Satisfied
CX01-11946,39,78414,1,0,1,Satisfied
CX01-11947,65,11059,0,1,0,Dis Satisfied
CX01-11948,55,12952,0,0,1,Dis Satisfied
CX01-11949,42,10066,0,0,0,Dis Satisfied
CX01-1195,24,81539,1,1,1,Satisfied
CX01-11950,67,29007,0,1,0,Dis Satisfied
CX01-11951,29,68492,1,1,1,Satisfied
CX01-11952,73,11090,0,1,0,Dis Satisfied
CX01-11953,64,24954,1,1,0,Dis Satisfied
CX01-11954,39,98903,0,1,1,Satisfied
CX01-11955,43,22976,0,0,1,Dis Satisfied
CX01-11956,70,37274,0,0,0,Dis Satisfied
CX01-11957,30,55831,1,0,1,Satisfied
CX01-11958,35,5977,1,0,1,Dis Satisfied
CX01-11959,52,19034,1,0,1,Dis Satisfied
CX01-1196,56,26046,0,0,0,Dis Satisfied
CX01-11960,37,75565,0,1,1,Dis Satisfied
CX01-11961,49,33116,0,0,0,Dis Satisfied
CX01-11962,49,19046,0,0,0,Satisfied
CX01-11963,39,79326,1,1,1,Dis Satisfied
CX01-11964,46,35934,1,0,0,Satisfied
CX01-11965,60,24947,0,1,0,Dis Satisfied
CX01-11966,31,38951,1,1,0,Dis Satisfied
CX01-11967,52,29102,1,0,1,Satisfied
CX01-11968,53,37923,0,1,1,Satisfied
CX01-11969,33,37509,0,0,1,Satisfied
CX01-1197,31,44756,0,1,1,Satisfied
CX01-11970,62,8946,0,0,0,Dis Satisfied
CX01-11971,45,84709,0,0,0,Dis Satisfied
CX01-11972,48,37945,0,0,1,Dis Satisfied
CX01-11973,42,37042,0,0,1,Satisfied
CX01-11974,37,42128,0,0,1,Satisfied
CX01-11975,28,65905,0,1,1,Satisfied
CX01-11976,41,33113,0,1,0,Satisfied
CX01-11977,48,98223,0,0,1,Satisfied
CX01-11978,63,20004,0,1,0,Dis Satisfied
CX01-11979,54,9999,0,1,0,Dis Satisfied
CX01-1198,72,36962,0,1,1,Dis Satisfied
CX01-11980,29,98198,1,1,0,Satisfied
CX01-11981,44,72376,1,1,1,Satisfied
CX01-11982,34,73198,0,1,1,Satisfied
CX01-11983,45,6921,1,0,1,Dis Satisfied
CX01-11984,35,13007,0,0,0,Dis Satisfied
CX01-11985,46,19109,0,1,1,Dis Satisfied
CX01-11986,45,35025,0,0,1,Dis Satisfied
CX01-11987,22,30004,0,0,1,Satisfied
CX01-11988,43,79718,0,0,0,Satisfied
CX01-11989,37,8923,0,0,0,Dis Satisfied
CX01-1199,41,76832,0,0,1,Satisfied
CX01-11990,28,36083,1,1,1,Satisfied
CX01-11991,42,57940,1,0,1,Satisfied
CX01-11992,37,36489,0,1,0,Satisfied
CX01-11993,52,22038,1,0,0,Dis Satisfied
CX01-11994,36,37110,1,1,1,Satisfied
CX01-11995,36,31116,1,0,0,Dis Satisfied
CX01-11996,48,26971,1,1,0,Dis Satisfied
CX01-11997,24,89055,0,1,0,Satisfied
CX01-11998,23,78700,0,0,1,Satisfied
CX01-11999,58,20027,0,0,1,Dis Satisfied
CX01-120,24,44058,1,0,1,Satisfied
CX01-1200,54,7963,1,1,0,Dis Satisfied
CX01-12000,38,80572,0,1,1,Satisfied
CX01-12001,26,31982,1,0,1,Satisfied
CX01-12002,41,25057,1,0,1,Dis Satisfied
CX01-12003,24,32057,1,0,1,Satisfied
CX01-12004,54,27047,1,1,1,Dis Satisfied
CX01-12005,39,90360,1,0,1,Satisfied
CX01-12006,63,16057,1,1,1,Dis Satisfied
CX01-12007,35,71600,1,1,1,Satisfied
CX01-12008,60,16957,0,1,1,Dis Satisfied
CX01-12009,22,66872,1,0,1,Satisfied
CX01-1201,75,9972,0,0,0,Dis Satisfied
CX01-12010,40,35085,1,1,0,Satisfied
CX01-12011,39,38958,0,0,1,Dis Satisfied
CX01-12012,39,80448,1,1,1,Satisfied
CX01-12013,28,69508,0,1,0,Satisfied
CX01-12014,50,11913,1,0,0,Dis Satisfied
CX01-12015,40,44683,1,1,1,Dis Satisfied
CX01-12016,42,30094,1,1,0,Dis Satisfied
CX01-12017,61,38019,1,1,1,Dis Satisfied
CX01-12018,58,30945,1,0,1,Dis Satisfied
CX01-12019,51,38952,1,1,0,Dis Satisfied
CX01-1202,30,92815,0,0,1,Satisfied
CX01-12020,59,33991,0,1,1,Dis Satisfied
CX01-12021,39,37090,0,1,0,Dis Satisfied
CX01-12022,70,12997,1,0,0,Dis Satisfied
CX01-12023,65,13048,1,1,0,Dis Satisfied
CX01-12024,60,13077,0,0,1,Dis Satisfied
CX01-12025,50,34954,0,1,1,Dis Satisfied
CX01-12026,69,31036,0,0,0,Dis Satisfied
CX01-12027,73,17988,1,1,1,Dis Satisfied
CX01-12028,33,45482,1,0,0,Dis Satisfied
CX01-12029,42,91161,1,1,1,Satisfied
CX01-1203,55,21005,1,0,1,Dis Satisfied
CX01-12030,74,12005,0,1,1,Dis Satisfied
CX01-12031,36,25916,0,0,0,Dis Satisfied
CX01-12032,65,37108,0,1,0,Dis Satisfied
CX01-12033,59,25088,1,0,0,Dis Satisfied
CX01-12034,34,34026,0,1,1,Satisfied
CX01-12035,61,29115,0,1,0,Dis Satisfied
CX01-12036,62,34664,0,1,0,Dis Satisfied
CX01-12037,43,30103,1,0,1,Dis Satisfied
CX01-12038,68,14958,1,1,1,Dis Satisfied
CX01-12039,53,21107,0,1,0,Dis Satisfied
CX01-1204,32,92000,0,1,1,Satisfied
CX01-12040,47,32100,0,1,0,Satisfied
CX01-12041,74,21095,0,0,0,Dis Satisfied
CX01-12042,36,56128,1,1,1,Satisfied
CX01-12043,64,24043,1,0,1,Dis Satisfied
CX01-12044,62,23963,0,0,1,Dis Satisfied
CX01-12045,23,103078,0,1,1,Satisfied
CX01-12046,44,47835,0,0,1,Satisfied
CX01-12047,35,28069,1,1,0,Dis Satisfied
CX01-12048,48,71444,0,0,1,Satisfied
CX01-12049,50,27047,1,0,1,Dis Satisfied
CX01-1205,27,79485,0,0,0,Satisfied
CX01-12050,34,38931,0,1,0,Dis Satisfied
CX01-12051,37,34930,0,0,0,Dis Satisfied
CX01-12052,43,35020,0,1,0,Satisfied
CX01-12053,67,15019,1,0,1,Dis Satisfied
CX01-12054,45,5025,1,0,0,Dis Satisfied
CX01-12055,43,77283,1,1,0,Satisfied
CX01-12056,40,96574,1,0,1,Satisfied
CX01-12057,55,34965,0,1,0,Dis Satisfied
CX01-12058,47,13072,1,0,0,Dis Satisfied
CX01-12059,41,23968,0,0,0,Dis Satisfied
CX01-1206,40,37460,1,1,1,Satisfied
CX01-12060,31,38097,1,1,1,Satisfied
CX01-12061,33,58839,0,0,1,Satisfied
CX01-12062,66,4904,0,0,1,Dis Satisfied
CX01-12063,21,49591,1,1,1,Satisfied
CX01-12064,60,24997,0,1,0,Dis Satisfied
CX01-12065,61,20093,1,1,1,Dis Satisfied
CX01-12066,53,5048,0,0,0,Dis Satisfied
CX01-12067,22,83258,0,0,0,Satisfied
CX01-12068,65,35008,0,1,0,Dis Satisfied
CX01-12069,73,25084,1,1,0,Dis Satisfied
CX01-1207,35,77157,1,0,1,Satisfied
CX01-12070,37,60883,1,1,1,Satisfied
CX01-12071,32,28060,0,0,1,Dis Satisfied
CX01-12072,35,65590,1,0,1,Satisfied
CX01-12073,42,33071,0,0,1,Dis Satisfied
CX01-12074,37,33016,1,1,1,Satisfied
CX01-12075,51,34077,0,0,0,Dis Satisfied
CX01-12076,69,12063,1,0,0,Dis Satisfied
CX01-12077,34,31076,0,0,1,Dis Satisfied
CX01-12078,53,25999,1,0,0,Dis Satisfied
CX01-12079,30,48402,0,0,1,Satisfied
CX01-1208,47,71006,0,1,1,Satisfied
CX01-12080,23,44318,0,1,1,Satisfied
CX01-12081,29,70879,0,1,1,Satisfied
CX01-12082,24,62003,0,0,1,Satisfied
CX01-12083,33,14078,1,1,1,Dis Satisfied
CX01-12084,27,47619,1,0,1,Satisfied
CX01-12085,59,35023,0,1,1,Dis Satisfied
CX01-12086,66,34059,0,0,0,Dis Satisfied
CX01-12087,47,36101,0,1,1,Satisfied
CX01-12088,57,39094,0,1,0,Dis Satisfied
CX01-12089,44,32000,0,0,0,Dis Satisfied
CX01-1209,29,47174,1,0,0,Satisfied
CX01-12090,48,7087,0,1,0,Dis Satisfied
CX01-12091,53,11054,1,1,0,Dis Satisfied
CX01-12092,37,33099,0,0,0,Dis Satisfied
CX01-12093,67,12012,1,0,0,Dis Satisfied
CX01-12094,47,77731,1,0,1,Satisfied
CX01-12095,36,74343,0,0,1,Satisfied
CX01-12096,35,19049,0,0,0,Dis Satisfied
CX01-12097,63,15043,0,1,0,Dis Satisfied
CX01-12098,43,31079,1,1,1,Satisfied
CX01-12099,70,36085,0,1,0,Dis Satisfied
CX01-121,34,11041,0,0,1,Dis Satisfied
CX01-1210,27,78225,0,1,1,Satisfied
CX01-12100,64,28089,1,1,0,Dis Satisfied
CX01-12101,51,25026,0,0,0,Dis Satisfied
CX01-12102,62,20042,1,1,1,Dis Satisfied
CX01-12103,37,44574,0,1,1,Satisfied
CX01-12104,38,30023,1,0,0,Satisfied
CX01-12105,61,19994,0,0,0,Dis Satisfied
CX01-12106,49,15089,1,0,1,Dis Satisfied
CX01-12107,23,65463,0,1,0,Satisfied
CX01-12108,67,32945,0,0,1,Dis Satisfied
CX01-12109,53,17980,1,1,1,Dis Satisfied
CX01-1211,27,100253,1,1,1,Satisfied
CX01-12110,36,64827,0,1,1,Satisfied
CX01-12111,48,11054,1,1,1,Dis Satisfied
CX01-12112,34,32033,0,0,0,Dis Satisfied
CX01-12113,48,61401,1,0,0,Satisfied
CX01-12114,60,25949,0,0,0,Dis Satisfied
CX01-12115,28,33006,0,1,1,Satisfied
CX01-12116,37,106022,1,0,1,Satisfied
CX01-12117,25,58867,0,1,1,Satisfied
CX01-12118,53,6995,0,1,0,Dis Satisfied
CX01-12119,42,72912,0,1,1,Satisfied
CX01-1212,26,42560,0,1,1,Satisfied
CX01-12120,52,36939,0,1,1,Dis Satisfied
CX01-12121,45,34015,0,1,0,Satisfied
CX01-12122,38,29977,0,0,0,Dis Satisfied
CX01-12123,38,35070,1,1,0,Dis Satisfied
CX01-12124,44,35043,0,0,1,Satisfied
CX01-12125,46,25915,0,0,1,Dis Satisfied
CX01-12126,32,6996,0,1,0,Dis Satisfied
CX01-12127,52,10930,1,1,1,Dis Satisfied
CX01-12128,67,34099,0,1,1,Dis Satisfied
CX01-12129,68,35974,0,1,0,Dis Satisfied
CX01-1213,34,48379,1,1,1,Satisfied
CX01-12130,62,27957,1,1,1,Dis Satisfied
CX01-12131,40,21989,1,1,1,Dis Satisfied
CX01-12132,58,20020,1,1,1,Dis Satisfied
CX01-12133,34,22044,0,1,1,Dis Satisfied
CX01-12134,40,10976,1,0,0,Dis Satisfied
CX01-12135,71,23020,1,0,0,Dis Satisfied
CX01-12136,48,39718,1,0,0,Satisfied
CX01-12137,38,6066,0,1,1,Dis Satisfied
CX01-12138,33,86947,1,0,1,Satisfied
CX01-12139,57,16028,1,0,1,Dis Satisfied
CX01-1214,43,26041,0,0,0,Dis Satisfied
CX01-12140,24,103955,1,1,0,Satisfied
CX01-12141,51,13016,0,1,1,Dis Satisfied
CX01-12142,46,68206,1,0,1,Satisfied
CX01-12143,33,80858,0,1,1,Satisfied
CX01-12144,20,49542,0,0,1,Satisfied
CX01-12145,55,10998,0,0,0,Dis Satisfied
CX01-12146,46,73915,0,0,1,Satisfied
CX01-12147,27,45501,1,0,1,Satisfied
CX01-12148,72,33991,1,1,1,Dis Satisfied
